"anime_id","title","type","source","episodes","status","rating","score","scored_by","rank","popularity","members","favorites","premiered","broadcast","producer","producer_count","licensor","licensor_count","studio","studio_count","genre","genre_count","duration_min","aired_from_year"
1986,"Wakusei Robo Danguard Ace","TV","Original",56,"Finished Airing","PG-13 - Teens 13 or older",6.56,144,5395,8878,720,0,"Spring 1977","Sundays at 19:00 (JST)","",0,"",0,"Toei Animation",1,"Mecha, Sci-Fi, Shounen",3,25,1977
1191,"Saber Marionette J Again","OVA","Novel",6,"Finished Airing","PG-13 - Teens 13 or older",7.3,4553,2439,3952,8383,20,"","","Bandai Visual",1,"Bandai Entertainment",1,"Hal Film Maker",1,"Action, Sci-Fi, Harem, Comedy, Romance, Mecha",6,27,1997
1775,"Jikuu Tenshou Nazca","TV","Manga",12,"Finished Airing","PG-13 - Teens 13 or older",5.78,814,7838,5328,3955,4,"Spring 1998","Tuesdays at 01:15 (JST)","Kadokawa Shoten, Pioneer LDC",2,"Geneon Entertainment USA",1,"Genco, Radix",2,"Action, Adventure, Drama, Magic, Fantasy",5,24,1998
34309,"Nananin no Ayakashi: Chimi Chimi Mouryou!! Gendai Monogatari","TV","Original",8,"Finished Airing","G - All Ages",4.71,24,11384,9565,493,1,"Winter 2017","Unknown","",0,"",0,"DLE",1,"Comedy, Supernatural",2,2,2016
2457,"Majokko Tsukune-chan","OVA","Manga",6,"Finished Airing","R - 17+ (violence & profanity)",6.76,801,4500,6983,1895,3,"","","Starchild Records",1,"",0,"Xebec",1,"Comedy, Magic, Seinen",3,13,2005
8554,"Hashire Melos (1981)","Special","Novel",1,"Finished Airing","PG-13 - Teens 13 or older",5.79,135,7821,9471,515,0,"","","Visual 80",1,"",0,"Toei Animation",1,"Historical, Drama",2,67,1981
30868,"Ajin Part 1: Shoudou","Movie","Manga",1,"Finished Airing","R - 17+ (violence & profanity)",7.69,10761,1122,2149,29191,44,"","","TOHO animation",1,"Sentai Filmworks",1,"Polygon Pictures",1,"Action, Horror, Mystery, Seinen, Supernatural",5,104,2015
13441,"Shiawasette Naani","OVA","Novel",1,"Finished Airing","PG - Children",5.21,292,8816,9245,586,0,"","","",0,"",0,"Kyoto Animation",1,"Fantasy",1,15,1991
16646,"Hanamaru Youchien: Panda Neko Taisou","Special","Manga",8,"Finished Airing","G - All Ages",6.29,630,6437,7040,1844,2,"","","Starchild Records",1,"",0,"Gainax",1,"Comedy, Kids, Music",3,1,2010
14467,"K","TV","Original",13,"Finished Airing","PG-13 - Teens 13 or older",7.68,206756,1153,121,400975,5363,"Fall 2012","Thursdays at Unknown","Starchild Records, Mainichi Broadcasting System, KlockWorx",3,"Viz Media",1,"GoHands",1,"Action, Super Power, Supernatural",3,24,2012
5904,"B.B. Fish","OVA","Manga",1,"Finished Airing","R+ - Mild Nudity",4.89,483,9126,8144,1074,0,"","","Shueisha",1,"",0,"Production I.G",1,"Drama, Romance, Seinen",3,29,1994
2624,"Flanders no Inu, Boku no Patrasche","TV","Novel",26,"Finished Airing","G - All Ages",7.25,302,2606,8145,1075,2,"Fall 1992","Unknown","Tokyo Movie Shinsha",1,"",0,"TMS Entertainment",1,"Drama, Historical",2,25,1992
37148,"Dies Irae: Marie&#039;s Memory ""Michi ni Tsuuzu Kiseki""","ONA","Visual novel",1,"Finished Airing","R - 17+ (violence & profanity)",5.87,77,7638,7782,1304,0,"","","",0,"",0,"A.C.G.T.",1,"Action, Super Power, Magic",3,23,2017
284,"Area 88 (TV)","TV","Manga",12,"Finished Airing","PG-13 - Teens 13 or older",7.11,3615,3147,3823,9155,54,"Winter 2004","Unknown","TV Asahi",1,"ADV Films",1,"Group TAC",1,"Action, Drama, Military, Romance, Shounen",5,25,2004
14967,"Boku wa Tomodachi ga Sukunai Next","TV","Light novel",12,"Finished Airing","R+ - Mild Nudity",7.59,183620,1370,225,290822,1002,"Winter 2013","Unknown","Media Factory, TBS, Magic Capsule, Good Smile Company",4,"Funimation",1,"AIC Build",1,"Harem, Slice of Life, Comedy, Romance, School",5,24,2013
35224,"Mobile Suit Gundam: Twilight Axis","ONA","Novel",6,"Finished Airing","PG-13 - Teens 13 or older",5.09,1466,8949,4571,5898,8,"","","",0,"",0,"Sunrise",1,"Action, Military, Sci-Fi, Space, Mecha",5,3,2017
1738,"Muteki Kanban Musume","TV","Manga",12,"Finished Airing","PG-13 - Teens 13 or older",7.19,5939,2861,3180,14137,49,"Summer 2006","Unknown","Geneon Universal Entertainment, Yomiuri Telecasting, Yomiuri Advertising, Toshiba Entertainment",4,"Media Blasters",1,"Telecom Animation Film",1,"Action, Comedy, Martial Arts, Parody, Shounen",5,24,2006
141,"Jinki:Extend","TV","Manga",12,"Finished Airing","R - 17+ (violence & profanity)",6.22,3209,6691,3946,8421,9,"Winter 2005","Thursdays at 02:12 (JST)","TV Asahi, GANSIS",2,"ADV Films, Funimation",2,"feel.",1,"Mecha, Sci-Fi",2,23,2005
19769,"Mahou Sensou","TV","Light novel",12,"Finished Airing","PG-13 - Teens 13 or older",6.17,67158,6873,592,140378,238,"Winter 2014","Unknown","Media Factory, TBS, flying DOG",3,"Sentai Filmworks",1,"Madhouse",1,"Action, Fantasy, Magic",3,24,2014
16740,"Hanamaru Youchien Special Preview","Special","Manga",1,"Finished Airing","PG-13 - Teens 13 or older",6.39,551,6029,7516,1455,0,"","","",0,"",0,"Gainax",1,"Comedy, School",2,4,2009
12967,"Arcana Famiglia","TV","Visual novel",12,"Finished Airing","PG-13 - Teens 13 or older",6.41,63122,5949,635,132172,275,"Summer 2012","Unknown","Frontier Works, Movic, Warner Bros., Showgate",4,"Sentai Filmworks",1,"J.C.Staff",1,"Action, Harem, Supernatural, Romance, Shoujo",5,24,2012
86,"Mobile Suit Gundam ZZ","TV","Original",47,"Finished Airing","PG-13 - Teens 13 or older",6.76,10152,4504,2544,21872,73,"Spring 1986","Saturdays at 17:30 (JST)","Sotsu, Nagoya TV Housou",2,"Nozomi Entertainment",1,"Sunrise",1,"Space, Comedy, Mecha, Military, Drama, Sci-Fi",6,24,1986
444,"Maria-sama ga Miteru: Haru","TV","Light novel",13,"Finished Airing","PG-13 - Teens 13 or older",7.79,8823,904,2848,17484,63,"Summer 2004","Unknown","",0,"Nozomi Entertainment",1,"Studio Deen",1,"Drama, Romance, School, Shoujo, Shoujo Ai",5,24,2004
11359,"Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni","Special","Manga",1,"Finished Airing","PG-13 - Teens 13 or older",7.66,13410,1191,2415,23978,48,"","","",0,"Funimation",1,"Toei Animation",1,"Action, Sci-Fi, Comedy, Super Power, Fantasy, Shounen",6,23,2011
2010,"Taiho Shichau zo in America","Special","Manga",1,"Finished Airing","PG-13 - Teens 13 or older",6.64,1245,5038,5952,3007,1,"","","TBS, Kodansha",2,"",0,"Studio Deen",1,"Action, Comedy, Police, Shounen",4,23,2002
4793,"Pokemon: Pichu to Pikachu","Movie","Game",1,"Finished Airing","PG - Children",6.75,16574,4544,2230,27519,14,"","","",0,"4Kids Entertainment, Warner Bros.",2,"OLM",1,"Adventure, Comedy, Fantasy, Kids",4,22,2000
33524,"Sakamoto desu ga? Special","Special","Manga",1,"Finished Airing","PG-13 - Teens 13 or older",6.85,20444,4123,1810,38935,19,"","","TBS, DAX Production, King Records",3,"Sentai Filmworks",1,"Studio Deen",1,"Slice of Life, Comedy, School, Seinen",4,24,2016
30812,"Gyakuten Majo Saiban: Chijo na Majo ni Sabakarechau The Animation","OVA","Visual novel",1,"Finished Airing","Rx - Hentai",6.71,2111,NA,4956,4789,41,"","","Pink Pineapple",1,"",0,"Seven",1,"Hentai, Magic",2,25,2015
28623,"Koutetsujou no Kabaneri","TV","Original",12,"Finished Airing","R - 17+ (violence & profanity)",7.31,206707,2392,131,384726,1922,"Spring 2016","Fridays at 00:55 (JST)","Aniplex, Dentsu, Fuji TV, Kyoraku Industrial Holdings, Kansai Telecasting",5,"Funimation, Crunchyroll",2,"Wit Studio",1,"Action, Drama, Fantasy, Horror",4,22,2016
21603,"Mekakucity Actors","TV","Music",12,"Finished Airing","PG-13 - Teens 13 or older",7.19,125532,2859,256,267367,2974,"Spring 2014","Sundays at 00:00 (JST)","Aniplex, 1st PLACE, Tokyo MX, BS11",4,"Aniplex of America",1,"Shaft",1,"Sci-Fi, Comedy, Super Power, Supernatural, Romance",5,23,2014
1952,"Vampire Hunter","OVA","Game",4,"Finished Airing","R - 17+ (violence & profanity)",6.78,4792,4431,3484,11361,47,"","","",0,"Viz Media, Discotek Media",2,"Madhouse",1,"Action, Adventure, Supernatural, Drama, Vampire, Fantasy",6,43,1997
36186,"The iDOLM@STER Prologue SideM: Episode of Jupiter","Special","Game",1,"Finished Airing","PG-13 - Teens 13 or older",7.31,1917,2406,5577,3569,6,"","","Aniplex, Lantis, Bandai Namco Live Creative, Bandai Namco Entertainment, ABC Animation",5,"",0,"A-1 Pictures",1,"Music",1,34,2017
3057,"Loveless Specials","Special","Manga",6,"Finished Airing","PG-13 - Teens 13 or older",6.73,5817,4627,3260,13392,36,"","","",0,"",0,"J.C.Staff",1,"Comedy, Supernatural, Romance, Fantasy, Josei, Shounen Ai",6,2,2005
20787,"Black Bullet","TV","Light novel",13,"Finished Airing","R - 17+ (violence & profanity)",7.38,258969,2097,92,464784,2943,"Spring 2014","Tuesdays at 22:30 (JST)","Geneon Universal Entertainment, AT-X, Showgate, NBCUniversal Entertainment Japan",4,"Sentai Filmworks",1,"Kinema Citrus, Orange",2,"Action, Sci-Fi, Mystery, Seinen",4,24,2014
25437,"Brothers Conflict OVA","OVA","Novel",2,"Finished Airing","PG-13 - Teens 13 or older",6.96,7091,3700,3115,14586,18,"","","",0,"Funimation",1,"Brain&#039;s Base",1,"Harem, Romance, Shoujo",3,22,2014
13469,"Hyouka: Motsubeki Mono wa","OVA","Novel",1,"Finished Airing","PG-13 - Teens 13 or older",7.4,53531,2026,969,87644,96,"","","",0,"Funimation",1,"Kyoto Animation",1,"Slice of Life, Mystery, School",3,25,2012
34207,"Dochamon Junior 2","TV","Original",16,"Finished Airing","G - All Ages",6.33,6,9980,12866,105,0,"Fall 2016","Unknown","",0,"",0,"Calf Studio",1,"Comedy, Kids",2,9,2016
2269,"Mobile Suit Gundam SEED Special Edition","Special","Original",3,"Finished Airing","R - 17+ (violence & profanity)",7.43,3550,1898,4032,8011,14,"","","Asatsu DK, Atelier Musa",2,"Bandai Entertainment",1,"Sunrise",1,"Action, Space, Mecha, Military, Sci-Fi",5,95,2004
7066,"Mahoromatic: I&#039;m Home!","Special","Manga",2,"Finished Airing","R+ - Mild Nudity",7.15,3009,2998,4357,6601,2,"","","",0,"Sentai Filmworks",1,"Gainax",1,"Ecchi, Comedy, Romance, Sci-Fi",4,24,2009
452,"InuYasha: Toki wo Koeru Omoi","Movie","Manga",1,"Finished Airing","PG-13 - Teens 13 or older",7.68,35274,1150,1357,59849,129,"","","",0,"Viz Media",1,"Kyoto Animation, Sunrise",2,"Adventure, Comedy, Demons, Drama, Fantasy, Historical, Romance, Shounen, Super Power",9,99,2001
34337,"Ikemen Sengoku: Toki wo Kakeru ga Koi wa Hajimaranai","TV","Game",12,"Finished Airing","PG-13 - Teens 13 or older",6.23,1600,6647,4903,4912,26,"Summer 2017","Wednesdays at 22:10 (JST)","",0,"",0,"TMS Entertainment, Jinnis Animation Studios",2,"Historical, Romance",2,3,2017
36581,"Peace Shitenchou","ONA","Other",5,"Finished Airing","G - All Ages",4.64,14,11729,14041,45,0,"","","",0,"",0,"Pops Inc.",1,"Comedy",1,0.583333333333333,2014
34905,"Duel Masters (2017)","TV","Original",51,"Finished Airing","PG-13 - Teens 13 or older",4.87,31,10032,8201,1040,0,"Spring 2017","Sundays at 08:30 (JST)","",0,"",0,"Ascension",1,"Action, Adventure, Comedy, Shounen",4,24,2017
18411,"Gingitsune","TV","Manga",12,"Finished Airing","PG-13 - Teens 13 or older",7.22,17268,2717,1764,40479,82,"Fall 2013","Mondays at 01:05 (JST)","TV Tokyo, Lantis, MediaNet, Pony Canyon, Movic, AT-X, KlockWorx, Glovision, Shueisha",9,"Sentai Filmworks",1,"Diomedea",1,"Seinen, Slice of Life, Supernatural",3,24,2013
5717,"Kiniro no Corda: Secondo Passo","Special","Visual novel",2,"Finished Airing","PG-13 - Teens 13 or older",7.23,15137,2681,2259,26877,114,"","","Koei",1,"",0,"Yumeta Company",1,"Harem, Music, School, Shoujo",4,25,2009
32879,"Norn9: Norn+Nonet Recap","Special","Visual novel",1,"Finished Airing","PG-13 - Teens 13 or older",6.05,1356,7243,5756,3295,2,"","","",0,"",0,"Kinema Citrus",1,"Adventure, Romance, Fantasy, Josei",4,24,2016
12433,"Kyokugen Dasshutsu Adv: Zennin Shibou Desu Prologue","ONA","Visual novel",1,"Finished Airing","R - 17+ (violence & profanity)",6.22,1577,6697,5726,3341,9,"","","",0,"",0,"Gonzo",1,"Mystery",1,12,2011
8358,"Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou","Movie","4-koma manga",1,"Finished Airing","G - All Ages",7.05,1561,3360,6105,2823,3,"","","TV Asahi, Asatsu DK",2,"",0,"Shin-Ei Animation",1,"Action, Adventure, Comedy, Seinen",4,93,1993
1295,"A-Ko The Versus","OVA","Original",2,"Finished Airing","PG-13 - Teens 13 or older",6.4,1460,5944,5911,3064,3,"","","",0,"",0,"Studio Fantasia",1,"Action, Adventure, Comedy, Romance, Sci-Fi, Super Power",6,51,1990
19,"Monster","TV","Manga",74,"Finished Airing","R+ - Mild Nudity",8.69,118856,49,152,353310,17399,"Spring 2004","Wednesdays at 00:40 (JST)","VAP, Shogakukan Productions, Nippon Television Network",3,"Viz Media",1,"Madhouse",1,"Drama, Horror, Mystery, Police, Psychological, Seinen, Thriller",7,24,2004
34792,"Yoake Tsugeru Lu no Uta","Movie","Original",1,"Finished Airing","None",7.48,2664,1712,3325,12850,29,"","","Fuji TV, Toho, BS Fuji",3,"NYAV Post, GKIDS",2,"Science SARU",1,"Adventure, Music, Fantasy",3,117,2017
2248,"Naruto: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo! Special: Konoha Annual Sports Festival","Special","Original",1,"Finished Airing","PG-13 - Teens 13 or older",6.95,31846,3749,1467,53427,114,"","","Bandai, TV Tokyo Music",2,"Viz Media",1,"Studio Pierrot",1,"Action, Fantasy, Martial Arts, Sports, Comedy, Shounen",6,11,2004
1885,"Master of Epic: The Animation Age","TV","Game",12,"Finished Airing","PG-13 - Teens 13 or older",6.13,317,7003,7694,1331,2,"Winter 2007","Unknown","TV Tokyo",1,"",0,"Gonzo, Palm Studio",2,"Fantasy, Game, Comedy",3,24,2007
31530,"Classroom☆Crisis Special","Special","Original",1,"Finished Airing","PG-13 - Teens 13 or older",6.47,558,5713,5604,3525,2,"","","",0,"",0,"Lay-duce",1,"School, Sci-Fi",2,25,2015
3572,"Macross F","TV","Original",25,"Finished Airing","PG-13 - Teens 13 or older",7.98,51693,580,791,109148,1743,"Spring 2008","Fridays at 01:25 (JST)","Bandai Visual, Mainichi Broadcasting System, Big West",3,"",0,"Satelight",1,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",7,24,2008
31055,"Tobidasu PriPara: Mi~nna de Mezase! Idol☆Grand Prix","Movie","Game",1,"Finished Airing","PG - Children",6.55,63,5429,9006,677,1,"","","Avex Pictures, Q-Tec",2,"",0,"10Gauge",1,"Music, Slice of Life, School, Shoujo",4,60,2015
2813,"Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak","TV","Other",52,"Finished Airing","G - All Ages",7.39,2100,2063,5365,3903,37,"Spring 1989","Unknown","TV Tokyo",1,"",0,"Telescreen BV",1,"Adventure, Fantasy, Comedy, Drama, Kids",5,23,1989
34940,"Dongguo Xiaojie","ONA","Manga",15,"Finished Airing","PG-13 - Teens 13 or older",6.45,92,5788,8489,892,2,"","","Tencent Animation",1,"",0,"Haoliners Animation League",1,"Adventure, Historical, Demons, Supernatural",4,14,2016
8039,"Oppai no Ouja 48","OVA","Visual novel",2,"Finished Airing","Rx - Hentai",7.1,1998,NA,4800,5230,37,"","","Milky Animation Label, OLE-M",2,"SoftCel Pictures",1,"T-Rex",1,"Hentai",1,30,2010
4214,"Rosario to Vampire Capu2","TV","Manga",13,"Finished Airing","R+ - Mild Nudity",7.17,160404,2938,269,255687,1200,"Fall 2008","Unknown","GDH, Yomiko Advertising, Happinet Pictures, Shueisha, Sotsu Music Publishing",5,"Funimation",1,"Gonzo",1,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Vampire",7,24,2008
14059,"Kimagure Orange☆Road: Tanabata Special","OVA","Manga",1,"Finished Airing","PG-13 - Teens 13 or older",6.78,234,4405,8577,853,2,"","","",0,"",0,"Studio Pierrot",1,"Shounen",1,33,1987
19117,"Toaru Hikuushi e no Koiuta","TV","Light novel",13,"Finished Airing","PG-13 - Teens 13 or older",7.24,28965,2665,1208,67341,174,"Winter 2014","Unknown","Bandai Visual, Sotsu, DAX Production, 3xCube, ZERO-A, Sammy, NichiNare, Toppan Printing",8,"NIS America, Inc.",1,"TMS Entertainment",1,"Adventure, Drama, Romance",3,24,2014
35203,"Isekai wa Smartphone to Tomo ni.","TV","Light novel",12,"Finished Airing","PG-13 - Teens 13 or older",6.8,75900,4320,550,149207,1101,"Summer 2017","Tuesdays at 20:30 (JST)","Sotsu, MediaNet, Pony Canyon, AT-X, Asmik Ace Entertainment, Hobby Japan, 81 Produce, Tokyo MX, Exit Tunes",9,"Funimation",1,"Production Reed",1,"Adventure, Harem, Comedy, Magic, Romance, Fantasy",6,24,2017
24123,"Kaette Kita Top wo Nerae! Kagaku Kouza","Special","Original",2,"Finished Airing","G - All Ages",5.58,402,8236,7888,1221,0,"","","",0,"",0,"Gainax",1,"Comedy, Mecha, Sci-Fi",3,5,2012
31324,"Grisaia no Meikyuu Special","Special","Visual novel",1,"Finished Airing","R+ - Mild Nudity",7.47,15892,1724,2152,29126,54,"","","Frontier Works",1,"",0,"8bit",1,"Ecchi",1,3,2015
30016,"Nanbaka","TV","Web manga",13,"Finished Airing","PG-13 - Teens 13 or older",7.43,49274,1899,667,125589,796,"Fall 2016","Wednesdays at 03:00 (JST)","Nihon Ad Systems, DAX Production, Sony Music Communications, comico, Tokuma Japan Communications, Nelke Planning",6,"Funimation",1,"Satelight",1,"Action, Comedy, Drama",3,23,2016
28883,"Hidan no Aria AA","TV","Manga",12,"Finished Airing","PG-13 - Teens 13 or older",6.38,20624,6074,1417,56195,77,"Fall 2015","Tuesdays at 23:00 (JST)","flying DOG, Fujishouji",2,"Funimation",1,"Doga Kobo",1,"Action, School, Shoujo Ai",3,23,2015
5670,"GA: Geijutsuka Art Design Class","TV","4-koma manga",12,"Finished Airing","PG-13 - Teens 13 or older",7.2,4808,2809,3106,14702,49,"Summer 2009","Unknown","Houbunsha, Studio Jack",2,"",0,"AIC Plus+",1,"Slice of Life, Comedy, School, Seinen",4,24,2009
4151,"Blade of the Immortal","TV","Manga",13,"Finished Airing","R - 17+ (violence & profanity)",6.9,17251,3899,1727,42041,119,"Summer 2008","Unknown","Bee Train, Kodansha",2,"Media Blasters",1,"Production I.G",1,"Action, Adventure, Historical, Samurai, Supernatural",5,24,2008
1782,"Hyakki","OVA","Visual novel",3,"Finished Airing","Rx - Hentai",5.81,488,NA,7204,1698,5,"","","Pink Pineapple",1,"Kitty Media",1,"Arms",1,"Hentai, Horror",2,26,2003
34851,"Kaibutsu Gakushou","Movie","Original",1,"Finished Airing","G - All Ages",5.67,9,10696,12669,115,0,"","","",0,"",0,"Yamamura Animation, Inc.",1,"Dementia",1,6,2016
25457,"Avengers Confidential: Black Widow to Punisher","Movie","Other",1,"Finished Airing","PG-13 - Teens 13 or older",6.48,1386,5670,6181,2738,5,"","","Sony Pictures Entertainment",1,"Marvel Entertainment",1,"Madhouse",1,"Action, Sci-Fi, Seinen",3,82,2014
378,"eX-Driver the Movie","Movie","Original",1,"Finished Airing","PG-13 - Teens 13 or older",6.77,1663,4440,5748,3309,1,"","","Bandai Visual, Genco",2,"Geneon Entertainment USA",1,"Actas",1,"Action, Adventure, Cars, Comedy, Sci-Fi, Shounen",6,62,2002
34864,"Wake Up, Girl Zoo! Taiwan de Go!","Special","Original",1,"Finished Airing","G - All Ages",5.65,101,8113,10139,357,0,"","","",0,"",0,"Karasfilms",1,"Comedy",1,1,2017
34966,"Jigoku Shoujo: Yoi no Togi","TV","Original",6,"Finished Airing","R - 17+ (violence & profanity)",6.6,8312,5212,2107,30103,137,"Summer 2017","Saturdays at 00:00 (JST)","Aniplex, Fujishouji",2,"Aniplex of America",1,"Studio Deen",1,"Horror, Mystery, Psychological, Supernatural",4,23,2017
6509,"Kiteretsu Daihyakka","TV","Manga",331,"Finished Airing","PG - Children",6.63,709,5070,7295,1624,4,"Spring 1988","Sundays at 19:00 (JST)","Fuji TV",1,"",0,"Studio Gallop",1,"Comedy, Drama, Kids, Slice of Life",4,25,1988
34721,"Samuroid Zero","Special","Original",1,"Finished Airing","PG-13 - Teens 13 or older",4.9,72,9125,11974,150,0,"","","",0,"",0,"Polygon Pictures",1,"Action, Samurai",2,2,2005
9506,"Prism Magical: Prism Generations!","OVA","Visual novel",1,"Finished Airing","R+ - Mild Nudity",5.2,885,8838,6825,2029,2,"","","Studio G-1Neo",1,"",0,"Asahi Production",1,"Comedy, Ecchi, Magic",3,16,2010
22135,"Ping Pong The Animation","TV","Manga",11,"Finished Airing","PG-13 - Teens 13 or older",8.65,72887,58,563,146861,7036,"Spring 2014","Fridays at 00:50 (JST)","Aniplex, Dentsu, Fuji TV, Kyoraku Industrial Holdings",4,"Funimation",1,"Tatsunoko Production",1,"Sports, Psychological, Drama, Seinen",4,23,2014
34628,"Taka no Tsume x Hello Kitty ga Masaka no Collab!","ONA","Original",1,"Finished Airing","G - All Ages",3.19,21,12340,13438,79,0,"","","Sanrio",1,"",0,"DLE",1,"Comedy",1,1,2012
33314,"Digimon Universe: Appli Monsters","TV","Original",52,"Finished Airing","PG - Children",6.78,1718,4389,4251,7076,56,"Fall 2016","Saturdays at 09:30 (JST)","",0,"",0,"Toei Animation",1,"Action, Sci-Fi, Adventure, Comedy, Kids, Fantasy",6,24,2016
19489,"Little Witch Academia: Mahoujikake no Parade","Movie","Original",1,"Finished Airing","PG - Children",7.89,59413,718,859,101612,278,"","","Half H.P Studio, Ultra Super Pictures, TOHO animation, Good Smile Company",4,"",0,"Trigger",1,"Adventure, Comedy, Magic, Fantasy, School",5,53,2015
28791,"Gunslinger Stratos: The Animation","TV","Game",12,"Finished Airing","PG-13 - Teens 13 or older",6.18,23284,6834,1422,55848,42,"Spring 2015","Saturdays at 23:30 (JST)","Aniplex, Square Enix, Nitroplus, ASCII Media Works, Tokyo MX, BS11",6,"Aniplex of America",1,"A-1 Pictures",1,"Action, Sci-Fi",2,23,2015
9220,"Seikimatsu Occult Gakuin Specials","Special","Original",4,"Finished Airing","R - 17+ (violence & profanity)",6.57,3826,5344,3971,8324,1,"","","Aniplex, Xebec",2,"NIS America, Inc.",1,"A-1 Pictures",1,"Comedy, Supernatural, School",3,4,2010
